Category,Type,Subcategory,Sub-Subcategory,Mechanical Property Data Source(s),Name,Treatment or Temper,Treatment Temperature (F),Treatment Temperature (C),Minimum Ultimate Tensile Strength (psi),Maximum Ultimate Tensile Strength (psi),Ultimate Tensile Strength (psi),Minimum Yield Strength (psi),Maximum Yield Strength (psi),Yield Strength (psi),Minimum Ultimate Tensile Strength (MPa),Maximum Ultimate Tensile Strength (MPa),Ultimate Tensile Strength (MPa),Minimum Yield Strength (MPa),Maximum Yield Strength (MPa),Yield Strength (MPa),Minimum Elongation (%),Maximum Elongation (%),Elongation (%),Reduction in Cross Sectional Area (%),Brinell Hardness,Rockwell Hardness,Izod Impact Strength (Ft-lb),Izod Impact Strength (N-m),Water Quenched?,Ultimate Shearing Strength (ksi),Ultimate Shearing Strength (Mpa),Endurance limit (ksi),Endurance limit (MPa),Density (kg/m^3),Young's Modulus (GPa),Thermal Conductivity (W/m-K),Thermal Expansion (10^-6/K),Maximum Service Temperature (C),Thermal Shock Index (K),E*alpha (MPa/K)
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",5254-H34,,,,,,42000.0,,,33000.0,,,289.6,,,227.5,,,13.0,73.0,,,,,24.0,165.5,19.0,131.0,903.2,2660,70.3,125.0,23.9,200,135.4,1.6802
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",5254-H36,,,,,,45000.0,,,36000.0,,,310.3,,,248.2,,,12.0,78.0,,,,,26.0,179.3,20.0,137.9,950.8,2660,70.3,125.0,23.9,200,147.7,1.6802
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",5254-H38,,,,,,48000.0,,,39000.0,,,330.9,,,268.9,,,10.0,80.0,,,,,28.0,193.1,21.0,144.8,998.3,2660,70.3,125.0,23.9,200,160.0,1.6802
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",5254-H112,,,,,,35000.0,,,17000.0,,,241.3,,,117.2,,,25.0,63.0,,,,,,,17.0,117.2,808.1,2660,70.3,125.0,23.9,200,69.8,1.6802
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",5454-O,,,,,,36000.0,,,17000.0,,,248.2,,,117.2,,,22.0,62.0,,,,,23.0,158.6,,,,2680,70.3,134.0,23.6,200,70.6,1.6591
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",5454-H32,,,,,,40000.0,,,30000.0,,,275.8,,,206.8,,,10.0,73.0,,,,,24.0,165.5,,,,2680,70.3,134.0,23.6,200,124.6,1.6591
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",5454-H34,,,,,,44000.0,,,35000.0,,,303.4,,,241.3,,,10.0,81.0,,,,,26.0,179.3,,,,2680,70.3,134.0,23.6,200,145.4,1.6591
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",5454-H111,,,,,,38000.0,,,26000.0,,,262.0,,,179.3,,,14.0,70.0,,,,,23.0,158.6,,,,2680,70.3,134.0,23.6,200,108.1,1.6591
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",5454-H112,,,,,,36000.0,,,18000.0,,,248.2,,,124.1,,,18.0,62.0,,,,,23.0,158.6,,,,2680,70.3,134.0,23.6,200,74.8,1.6591
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",5456-O,,,,,,45000.0,,,23000.0,,,310.3,,,158.6,,,24.0,,,,,,,,,,,2660,71.0,117.0,23.9,200,93.5,1.6969
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",5456-H112,,,,,,45000.0,,,24000.0,,,310.3,,,165.5,,,22.0,,,,,,,,,,,2660,71.0,117.0,23.9,200,97.5,1.6969
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582","5456-H321, H116",,,,,,51000.0,,,51000.0,,,351.6,,,351.6,,,37.0,16.0,,,,,90.0,620.5,30.0,206.8,1426.1,2660,71.0,117.0,23.9,200,207.2,1.6969
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",5457-O,,,,,,19000.0,,,7000.0,,,131.0,,,48.3,,,22.0,32.0,,,,,12.0,82.7,,,,2690,69.6,176.0,23.8,200,29.2,1.6565
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",5457-H25,,,,,,26000.0,,,23000.0,,,179.3,,,158.6,,,12.0,48.0,,,,,16.0,110.3,,,,2690,69.6,176.0,23.8,200,95.7,1.6565
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582","5457-H38, H28",,,,,,30000.0,,,30000.0,,,206.8,,,206.8,,,16.5,,,,,,55.0,379.2,18.0,124.1,855.7,2690,69.6,176.0,23.8,200,124.8,1.6565
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",5652-O,,,,,,28000.0,,,13000.0,,,193.1,,,89.6,,,27.5,47.0,,,,,18.0,124.1,16.0,110.3,760.6,2670,70.3,138.0,23.8,200,53.6,1.6731
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",5652-H32,,,,,,33000.0,,,28000.0,,,227.5,,,193.1,,,15.0,60.0,,,,,20.0,137.9,17.0,117.2,808.1,2670,70.3,138.0,23.8,200,115.4,1.6731
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",5652-H34,,,,,,38000.0,,,31000.0,,,262.0,,,213.7,,,12.0,68.0,,,,,21.0,144.8,18.0,124.1,855.7,2670,70.3,138.0,23.8,200,127.7,1.6731
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",5652-H36,,,,,,40000.0,,,35000.0,,,275.8,,,241.3,,,9.0,73.0,,,,,23.0,158.6,19.0,131.0,903.2,2670,70.3,138.0,23.8,200,144.2,1.6731
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",5652-H38,,,,,,42000.0,,,37000.0,,,289.6,,,255.1,,,7.5,77.0,,,,,24.0,165.5,20.0,137.9,950.8,2670,70.3,138.0,23.8,200,152.5,1.6731
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",5657-H25,,,,,,23000.0,,,20000.0,,,158.6,,,137.9,,,12.0,40.0,,,,,14.0,96.5,,,,2700,68.9,193.0,23.8,200,84.1,1.6398
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582","5657-H38, H28",,,,,,,,,28000.0,,,,,,193.1,,,15.5,,,,,,50.0,344.7,15.0,103.4,713.1,2700,68.9,193.0,23.8,200,117.8,1.6398
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",6061-O,,,,,,18000.0,,,8000.0,,,124.1,,,55.2,,,27.5,30.0,,,,,12.0,82.7,9.0,62.1,427.8,2700,68.9,167.0,23.6,200,33.9,1.626
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582","6061-T4, T451",,,,,,35000.0,,,35000.0,,,241.3,,,241.3,,,21.5,25.0,,,,,65.0,448.2,24.0,165.5,1140.9,2700,68.9,167.0,23.6,200,148.4,1.626
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582","6061-T6, T651",,,,,,45000.0,,,45000.0,,,310.3,,,310.3,,,26.0,17.0,,,,,95.0,655.0,30.0,206.8,1426.1,2700,68.9,167.0,23.6,200,190.8,1.626
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",Alclad 6061-O,,,,,,,,,17000.0,,,,,,117.2,,,16.0,,,,,,,,11.0,75.8,522.9,2700,68.9,167.0,23.6,200,72.1,1.626
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582","Alclad 6061-T4, T451",,,,,,33000.0,,,,,,227.5,,,,,,26.0,22.0,,,,,,,,,,2700,68.9,167.0,23.6,200,,1.626
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582","Alclad 6061-T6, T651",,,,,,42000.0,,,,,,289.6,,,,,,39.5,12.0,,,,,,,,,,2700,68.9,167.0,23.6,200,,1.626
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",6063-O,,,,,,13000.0,,,7000.0,,,89.6,,,48.3,,,,25.0,,,,,10.0,68.9,8.0,55.2,380.3,2700,68.9,200.0,23.4,200,30.0,1.6123
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",6063-T1,,,,,,22000.0,,,13000.0,,,151.7,,,89.6,,,20.0,42.0,,,,,14.0,96.5,9.0,62.1,427.8,2700,68.9,200.0,23.4,200,55.6,1.6123
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",6063-T4,,,,,,25000.0,,,13000.0,,,172.4,,,89.6,,,22.0,,,,,,,,,,,2700,68.9,200.0,23.4,200,55.6,1.6123
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",6063-T5,,,,,,27000.0,,,21000.0,,,186.2,,,144.8,,,12.0,60.0,,,,,17.0,117.2,10.0,68.9,475.4,2700,68.9,200.0,23.4,200,89.8,1.6123
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",6063-T6,,,,,,35000.0,,,31000.0,,,241.3,,,213.7,,,12.0,73.0,,,,,22.0,151.7,10.0,68.9,475.4,2700,68.9,200.0,23.4,200,132.5,1.6123
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",6063-T83,,,,,,37000.0,,,35000.0,,,255.1,,,241.3,,,9.0,82.0,,,,,22.0,151.7,,,,2700,68.9,200.0,23.4,200,149.7,1.6123
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",6063-T831,,,,,,30000.0,,,27000.0,,,206.8,,,186.2,,,10.0,70.0,,,,,18.0,124.1,,,,2700,68.9,200.0,23.4,200,115.5,1.6123
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 582",6063-T832,,,,,,42000.0,,,39000.0,,,289.6,,,268.9,,,12.0,95.0,,,,,27.0,186.2,,,,2700,68.9,200.0,23.4,200,166.8,1.6123
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 583",6066-O,,,,,,22000.0,,,12000.0,,,151.7,,,82.7,,,18.0,43.0,,,,,14.0,96.5,,,,2710,68.9,147.0,23.2,175,51.7,1.5985
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 584","6066-T4, T451",,,,,,52000.0,,,30000.0,,,358.5,,,206.8,,,41.0,,,,,,18.0,124.1,90.0,620.5,4278.4,2710,68.9,147.0,23.2,175,129.4,1.5985
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 585","6066-T6, T651",,,,,,57000.0,,,52000.0,,,393.0,,,358.5,,,52.0,12.0,,,,,120.0,827.4,34.0,234.4,1616.3,2710,68.9,147.0,23.2,175,224.3,1.5985
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 586",6070-T6,,,,,,55000.0,,,51000.0,,,379.2,,,351.6,,,10.0,,,,,,34.0,234.4,14.0,96.5,665.5,2710,68.9,172.0,23.4,200,218.1,1.6123
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 587",6101-H111,,,,,,14000.0,,,11000.0,,,96.5,,,75.8,,,,,,,,,,,,,,2700,68.9,218.0,23.4,200,47.0,1.6123
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 588",6101-T6,,,,,,32000.0,,,28000.0,,,220.6,,,193.1,,,15.0,71.0,,,,,20.0,137.9,,,,2700,68.9,218.0,23.4,200,119.8,1.6123
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 589",6262-T9,,,,,,58000.0,,,55000.0,,,399.9,,,379.2,,,10.0,120.0,,,,,35.0,241.3,13.0,89.6,618.0,2720,68.9,172.0,23.4,200,235.2,1.6123
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 590",6351-T4,,,,,,36000.0,,,22000.0,,,248.2,,,151.7,,,20.0,,,,,,,,,,,2710,68.9,176.0,23.4,200,94.1,1.6123
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 591",6351-T6,,,,,,45000.0,,,41000.0,,,310.3,,,282.7,,,14.0,95.0,,,,,29.0,199.9,13.0,89.6,618.0,2710,68.9,176.0,23.4,200,175.3,1.6123
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 592",6463-T1,,,,,,22000.0,,,13000.0,,,151.7,,,89.6,,,20.0,42.0,,,,,14.0,96.5,10.0,68.9,475.4,2690,68.9,205.0,23.4,200,55.6,1.6123
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 593",6463-T5,,,,,,27000.0,,,21000.0,,,186.2,,,144.8,,,12.0,60.0,,,,,17.0,117.2,10.0,68.9,475.4,2690,68.9,205.0,23.4,200,89.8,1.6123
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 594",6463-T6,,,,,,35000.0,,,31000.0,,,241.3,,,213.7,,,21.5,,,,,,74.0,510.2,22.0,151.7,1045.8,2690,68.9,205.0,23.4,200,132.5,1.6123
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 595",7049-T73,,,,,,75000.0,,,65000.0,,,517.1,,,448.2,,,12.0,135.0,,,,,44.0,303.4,,,,2840,71.7,154.0,23.4,175,267.1,1.6778
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 596",7049-T7352,,,,,,75000.0,,,63000.0,,,517.1,,,434.4,,,11.0,135.0,,,,,43.0,296.5,,,,2840,71.7,154.0,23.4,175,258.9,1.6778
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 597","7050-T73510, T73511",,,,,,72000.0,,,63000.0,,,496.4,,,434.4,,,12.0,,,,,,,,,,,2830,71.7,157.0,23.5,175,257.8,1.6849
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 598",7050-T7451f,,,,,,76000.0,,,68000.0,,,524.0,,,468.8,,,11.0,,,,,,44.0,303.4,,,,2830,71.7,157.0,23.5,175,278.2,1.6849
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 599",7050-T7651,,,,,,80000.0,,,71000.0,,,551.6,,,489.5,,,11.0,,,,,,47.0,324.1,,,,2830,71.7,157.0,23.5,175,290.5,1.6849
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 600",7075-O,,,,,,33000.0,,,15000.0,,,227.5,,,103.4,,,16.5,60.0,,,,,22.0,151.7,,,,2810,71.7,130.0,23.6,175,61.1,1.6921
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 601","7075-T6, T651",,,,,,83000.0,,,73000.0,,,572.3,,,503.3,,,42.0,11.0,,,,,150.0,1034.2,48.0,330.9,2281.8,2810,71.7,130.0,23.6,175,297.4,1.6921
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 602",Alclad 7075-O,,,,,,32000.0,,,14000.0,,,220.6,,,96.5,,,15.5,,,,,,,,22.0,151.7,1045.8,2810,71.7,130.0,23.6,175,57.0,1.6921
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 603","Alclad 7075-T6, T651",,,,,,76000.0,,,67000.0,,,524.0,,,461.9,,,71.5,11.0,,,,,,,,,,2810,71.7,130.0,23.6,175,273.0,1.6921
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 604",7178-O,,,,,,33000.0,,,15000.0,,,227.5,,,103.4,,,15.5,,,,,,,,,,,2820,71.7,125.0,23.4,175,61.6,1.6778
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 605","7178-T6, T651",,,,,,88000.0,,,78000.0,,,606.7,,,537.8,,,44.0,11.0,,,,,,,,,,2820,71.7,125.0,23.4,175,320.5,1.6778
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 606","7178-T76, T7651",,,,,,83000.0,,,73000.0,,,572.3,,,503.3,,,78.0,,,,,,11.0,75.8,,,,2820,71.7,125.0,23.4,175,300.0,1.6778
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 607",Alclad 7178-O,,,,,,32000.0,,,14000.0,,,220.6,,,96.5,,,15.0,,,,,,,,,,,2820,71.7,125.0,23.4,175,57.5,1.6778
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 608","Alclad 7178-T6, T651",,,,,,81000.0,,,71000.0,,,558.5,,,489.5,,,76.0,10.0,,,,,,,,,,2820,71.7,125.0,23.4,175,291.8,1.6778
Metal,Aluminium,Wrought Aluminium Alloys,,"Machinery's Handbook 27th edition, Pg. 609",8176-H24,,,,,,17000.0,,,14000.0,,,117.2,,,96.5,,,14.5,,,,,,,,10.0,68.9,475.4,2710,69.0,222.0,23.6,200,59.3,1.6284
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 560",C10100,,,,32000.0,66000.0,49000.0,10000.0,53000.0,31500.0,220.6,455.1,337.8,68.9,365.4,217.2,,,55.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,109.2,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 560",C10200,,,,32000.0,66000.0,49000.0,10000.0,53000.0,31500.0,220.6,455.1,337.8,68.9,365.4,217.2,,,55.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,109.2,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 560",C10300,,,,32000.0,55000.0,43500.0,10000.0,50000.0,30000.0,220.6,379.2,299.9,68.9,344.7,206.8,,,50.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,104.0,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 560","C10400, C10500, C10700",,,,32000.0,66000.0,49000.0,10000.0,53000.0,31500.0,220.6,455.1,337.8,68.9,365.4,217.2,,,55.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,109.2,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 560",C10800,,,,32000.0,55000.0,43500.0,10000.0,50000.0,30000.0,220.6,379.2,299.9,68.9,344.7,206.8,,,50.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,104.0,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 560",C11000,,,,32000.0,66000.0,49000.0,10000.0,53000.0,31500.0,220.6,455.1,337.8,68.9,365.4,217.2,,,55.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,109.2,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 560","C11300, C11400, C11500, C11600",,,,32000.0,66000.0,49000.0,10000.0,53000.0,31500.0,220.6,455.1,337.8,68.9,365.4,217.2,,,55.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,109.2,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 560","C1200, C12100",,,,32000.0,57000.0,44500.0,10000.0,53000.0,31500.0,220.6,393.0,306.8,68.9,365.4,217.2,,,55.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,109.2,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 561","C12200, C12210",,,,32000.0,55000.0,43500.0,10000.0,53000.0,31500.0,220.6,379.2,299.9,68.9,365.4,217.2,,,55.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,109.2,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 561","C12500, C12700, C12800, C12900, C13000",,,,32000.0,66000.0,49000.0,10000.0,53000.0,31500.0,220.6,455.1,337.8,68.9,365.4,217.2,,,55.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,109.2,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 561",C14200,,,,32000.0,55000.0,43500.0,10000.0,50000.0,30000.0,220.6,379.2,299.9,68.9,344.7,206.8,,,45.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,104.0,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 561","C14300, C14310",,,,32000.0,58000.0,45000.0,11000.0,56000.0,33500.0,220.6,399.9,310.3,75.8,386.1,231.0,,,42.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,116.1,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 561","C14500, C14510, C14520",,,,32000.0,56000.0,44000.0,10000.0,51000.0,30500.0,220.6,386.1,303.4,68.9,351.6,210.3,,,50.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,105.7,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 561","C14700, C14710, C14720",,,,32000.0,57000.0,44500.0,10000.0,55000.0,32500.0,220.6,393.0,306.8,68.9,379.2,224.1,,,52.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,112.7,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 561",C15000,,,,29000.0,76000.0,52500.0,6000.0,72000.0,39000.0,199.9,524.0,362.0,41.4,496.4,268.9,,,54.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,135.2,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 561",C15500,,,,40000.0,80000.0,60000.0,18000.0,72000.0,45000.0,275.8,551.6,413.7,124.1,496.4,310.3,,,40.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,156.0,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 561",C15715,,,,52000.0,88000.0,70000.0,44000.0,84000.0,64000.0,358.5,606.7,482.6,303.4,579.2,441.3,,,27.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,221.9,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 561",C15720,,,,64000.0,98000.0,81000.0,54000.0,96000.0,75000.0,441.3,675.7,558.5,372.3,661.9,517.1,,,25.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,260.0,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 561",C15760,,,,70000.0,90000.0,80000.0,65000.0,87000.0,76000.0,482.6,620.5,551.6,448.2,599.8,524.0,,,22.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,263.4,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 562","C16200, C16210",,,,35000.0,100000.0,67500.0,7000.0,69000.0,38000.0,241.3,689.5,465.4,48.3,475.7,262.0,,,57.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,131.7,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 562",C16500,,,,40000.0,95000.0,67500.0,14000.0,71000.0,42500.0,275.8,655.0,465.4,96.5,489.5,293.0,,,53.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,147.3,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 562",C17000,,,,70000.0,190000.0,130000.0,32000.0,170000.0,101000.0,482.6,1310.0,896.3,220.6,1172.1,696.4,,,45.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,350.1,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 562",C17200,,,,68000.0,212000.0,140000.0,25000.0,195000.0,110000.0,468.8,1461.7,965.3,172.4,1344.5,758.4,,,48.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,381.3,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 562",C17300,,,,68000.0,212000.0,140000.0,25000.0,195000.0,110000.0,468.8,1461.7,965.3,172.4,1344.5,758.4,,,48.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,381.3,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 562","C17500, C17510",,,,45000.0,115000.0,80000.0,25000.0,110000.0,67500.0,310.3,792.9,551.6,172.4,758.4,465.4,,,28.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,234.0,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 562","C18200, C18400, C18500",,,,34000.0,86000.0,60000.0,17000.0,77000.0,47000.0,234.4,592.9,413.7,117.2,530.9,324.1,,,40.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,162.9,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 562",C18700,,,,32000.0,55000.0,43500.0,10000.0,50000.0,30000.0,220.6,379.2,299.9,68.9,344.7,206.8,,,45.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,104.0,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 562",C18900,,,,38000.0,95000.0,66500.0,9000.0,52000.0,30500.0,262.0,655.0,458.5,62.1,358.5,210.3,,,48.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,105.7,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 562",C19000,,,,38000.0,112000.0,75000.0,20000.0,81000.0,50500.0,262.0,772.2,517.1,137.9,558.5,348.2,,,50.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,175.1,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 562",C19100,,,,36000.0,104000.0,70000.0,10000.0,92000.0,51000.0,248.2,717.1,482.6,68.9,634.3,351.6,,,27.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,176.8,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 562",C19200,,,,37000.0,77000.0,57000.0,11000.0,74000.0,42500.0,255.1,530.9,393.0,75.8,510.2,293.0,,,40.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,147.3,1.989
Metal,Copper Alloys,Copper Alloys,,"Machinery's Handbook 27th edition, Pg. 562",C19400,,,,45000.0,76000.0,60500.0,24000.0,73000.0,48500.0,310.3,524.0,417.1,165.5,503.3,334.4,,,32.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,168.1,1.989
